Country,Country_label,ref_date,Relative_AI_hiring_index_pct
CY,Cyprus,201801,172.525
CY,Cyprus,201802,68.815
CY,Cyprus,201803,88.733
CY,Cyprus,201804,94.385
CY,Cyprus,201805,58.842
CY,Cyprus,201806,53.236
CY,Cyprus,201807,70.173
CY,Cyprus,201808,59.787
CY,Cyprus,201809,59.9
CY,Cyprus,201810,66.161
CY,Cyprus,201811,58.652
CY,Cyprus,201812,98.359
CY,Cyprus,201901,84.154
CY,Cyprus,201902,95.281
CY,Cyprus,201903,89.363
CY,Cyprus,201904,78.018
CY,Cyprus,201905,135.084
CY,Cyprus,201906,139.035
CY,Cyprus,201907,120.373
CY,Cyprus,201908,127.32
CY,Cyprus,201909,120.904
CY,Cyprus,201910,112.426
CY,Cyprus,201911,117.829
CY,Cyprus,201912,73.377
CY,Cyprus,202001,83.032
CY,Cyprus,202002,71.207
CY,Cyprus,202003,67.538
CY,Cyprus,202004,77.555
CY,Cyprus,202005,29.845
CY,Cyprus,202006,21.186
CY,Cyprus,202007,36.938
CY,Cyprus,202008,30.034
CY,Cyprus,202009,34.396
CY,Cyprus,202010,29.983
CY,Cyprus,202011,25.298
CY,Cyprus,202012,25.713
CY,Cyprus,202101,12.261
CY,Cyprus,202102,19.883
CY,Cyprus,202103,13.744
CY,Cyprus,202104,7.653
CY,Cyprus,202105,6.306
CY,Cyprus,202106,10.506
CY,Cyprus,202107,-1.753
CY,Cyprus,202108,-0.743
CY,Cyprus,202109,-3.997
CY,Cyprus,202110,-2.192
CY,Cyprus,202111,-1.74
CY,Cyprus,202112,-3.415
CY,Cyprus,202201,3.682
CY,Cyprus,202202,-1.822
CY,Cyprus,202203,15.583
CY,Cyprus,202204,11.091
CY,Cyprus,202205,8.205
CY,Cyprus,202206,10.564
CY,Cyprus,202207,11.17
CY,Cyprus,202208,14.617
CY,Cyprus,202209,14.248
CY,Cyprus,202210,19.846
CY,Cyprus,202211,18.441
CY,Cyprus,202212,19.177
CY,Cyprus,202301,19.104
CY,Cyprus,202302,27.529
CY,Cyprus,202303,13.614
CY,Cyprus,202304,21.544
CY,Cyprus,202305,29.971
CY,Cyprus,202306,29.196
CY,Cyprus,202307,32.212
CY,Cyprus,202308,25.994
CY,Cyprus,202309,29.145
CY,Cyprus,202310,24.693
CY,Cyprus,202311,28.457
CY,Cyprus,202312,34.841
CY,Cyprus,202401,30.337
CY,Cyprus,202402,23.185
CY,Cyprus,202403,27.037
CY,Cyprus,202404,22.111
CY,Cyprus,202405,16.605
CY,Cyprus,202406,12.124
CY,Cyprus,202407,9.416
CY,Cyprus,202408,18.478
CY,Cyprus,202409,16.59
CY,Cyprus,202410,16.793
CY,Cyprus,202411,15.352
CY,Cyprus,202412,6.862
CY,Cyprus,202501,8.819
CY,Cyprus,202502,6.914
EE,Estonia,201801,-18.532
EE,Estonia,201802,-36.219
EE,Estonia,201803,17.422
EE,Estonia,201804,54.903
EE,Estonia,201805,61.46
EE,Estonia,201806,69.467
EE,Estonia,201807,100.033
EE,Estonia,201808,89.188
EE,Estonia,201809,83.335
EE,Estonia,201810,78.82
EE,Estonia,201811,74.769
EE,Estonia,201812,65.396
EE,Estonia,201901,72.083
EE,Estonia,201902,98.16
EE,Estonia,201903,99.749
EE,Estonia,201904,82.56
EE,Estonia,201905,72.043
EE,Estonia,201906,65.078
EE,Estonia,201907,39.142
EE,Estonia,201908,39.503
EE,Estonia,201909,35.67
EE,Estonia,201910,30.913
EE,Estonia,201911,27.234
EE,Estonia,201912,33.592
EE,Estonia,202001,27.962
EE,Estonia,202002,3.892
EE,Estonia,202003,-10.34
EE,Estonia,202004,-10.666
EE,Estonia,202005,-7.993
EE,Estonia,202006,-11.655
EE,Estonia,202007,-10.075
EE,Estonia,202008,-10.801
EE,Estonia,202009,-10.237
EE,Estonia,202010,-5.619
EE,Estonia,202011,0.536
EE,Estonia,202012,-4.18
EE,Estonia,202101,-5.094
EE,Estonia,202102,1.588
EE,Estonia,202103,7.618
EE,Estonia,202104,30.863
EE,Estonia,202105,43.902
EE,Estonia,202106,46.738
EE,Estonia,202107,47.772
EE,Estonia,202108,48.424
EE,Estonia,202109,50.408
EE,Estonia,202110,48.436
EE,Estonia,202111,43.483
EE,Estonia,202112,51.048
EE,Estonia,202201,58.922
EE,Estonia,202202,51.669
EE,Estonia,202203,47.611
EE,Estonia,202204,27.668
EE,Estonia,202205,15.265
EE,Estonia,202206,16.651
EE,Estonia,202207,17.281
EE,Estonia,202208,16.845
EE,Estonia,202209,15.715
EE,Estonia,202210,15.618
EE,Estonia,202211,14.949
EE,Estonia,202212,8.716
EE,Estonia,202301,-0.664
EE,Estonia,202302,4.988
EE,Estonia,202303,3.454
EE,Estonia,202304,7.31
EE,Estonia,202305,6.169
EE,Estonia,202306,5.395
EE,Estonia,202307,3.456
EE,Estonia,202308,2.759
EE,Estonia,202309,0.896
EE,Estonia,202310,-1.836
EE,Estonia,202311,-3.698
EE,Estonia,202312,1.721
EE,Estonia,202401,6.548
EE,Estonia,202402,3.526
EE,Estonia,202403,7.179
EE,Estonia,202404,1.38
EE,Estonia,202405,3.134
EE,Estonia,202406,-0.352
EE,Estonia,202407,3.978
EE,Estonia,202408,4.229
EE,Estonia,202409,11.75
EE,Estonia,202410,15.307
EE,Estonia,202411,21.261
EE,Estonia,202412,17.402
EE,Estonia,202501,14.322
EE,Estonia,202502,15.362
HR,Croatia,201801,100.09
HR,Croatia,201802,53.167
HR,Croatia,201803,56.137
HR,Croatia,201804,62.16
HR,Croatia,201805,47.538
HR,Croatia,201806,45.755
HR,Croatia,201807,65.038
HR,Croatia,201808,58.276
HR,Croatia,201809,49.817
HR,Croatia,201810,53.433
HR,Croatia,201811,49.743
HR,Croatia,201812,49.581
HR,Croatia,201901,44.504
HR,Croatia,201902,50.591
HR,Croatia,201903,43.84
HR,Croatia,201904,34.33
HR,Croatia,201905,38.734
HR,Croatia,201906,33.646
HR,Croatia,201907,17.609
HR,Croatia,201908,18.917
HR,Croatia,201909,28.99
HR,Croatia,201910,23.673
HR,Croatia,201911,24.53
HR,Croatia,201912,29.421
HR,Croatia,202001,24.961
HR,Croatia,202002,16.684
HR,Croatia,202003,20.098
HR,Croatia,202004,39.924
HR,Croatia,202005,45.803
HR,Croatia,202006,49.901
HR,Croatia,202007,52.726
HR,Croatia,202008,54.286
HR,Croatia,202009,44.571
HR,Croatia,202010,39.842
HR,Croatia,202011,36.595
HR,Croatia,202012,27.931
HR,Croatia,202101,36.617
HR,Croatia,202102,45.186
HR,Croatia,202103,49.132
HR,Croatia,202104,30.499
HR,Croatia,202105,19.165
HR,Croatia,202106,17.408
HR,Croatia,202107,17.252
HR,Croatia,202108,14.263
HR,Croatia,202109,16.169
HR,Croatia,202110,24.055
HR,Croatia,202111,30.399
HR,Croatia,202112,31.137
HR,Croatia,202201,24.246
HR,Croatia,202202,17.007
HR,Croatia,202203,8.272
HR,Croatia,202204,8.04
HR,Croatia,202205,14.995
HR,Croatia,202206,15.085
HR,Croatia,202207,11.692
HR,Croatia,202208,11.889
HR,Croatia,202209,12.887
HR,Croatia,202210,11.106
HR,Croatia,202211,4.989
HR,Croatia,202212,5.004
HR,Croatia,202301,3.089
HR,Croatia,202302,2.445
HR,Croatia,202303,7.341
HR,Croatia,202304,9.549
HR,Croatia,202305,5.578
HR,Croatia,202306,7.006
HR,Croatia,202307,8.686
HR,Croatia,202308,7.255
HR,Croatia,202309,4.764
HR,Croatia,202310,-0.022
HR,Croatia,202311,2.475
HR,Croatia,202312,1.893
HR,Croatia,202401,3.185
HR,Croatia,202402,6.714
HR,Croatia,202403,4.593
HR,Croatia,202404,5.955
HR,Croatia,202405,3.657
HR,Croatia,202406,1.953
HR,Croatia,202407,4.573
HR,Croatia,202408,4.82
HR,Croatia,202409,7.004
HR,Croatia,202410,10.395
HR,Croatia,202411,7.764
HR,Croatia,202412,7.618
HR,Croatia,202501,8.746
HR,Croatia,202502,10.485
TR,Türkiye,201801,37.824
TR,Türkiye,201802,42.887
TR,Türkiye,201803,63.534
TR,Türkiye,201804,44.227
TR,Türkiye,201805,53.482
TR,Türkiye,201806,51.992
TR,Türkiye,201807,55.755
TR,Türkiye,201808,52.636
TR,Türkiye,201809,51.304
TR,Türkiye,201810,52.742
TR,Türkiye,201811,48.967
TR,Türkiye,201812,47.649
TR,Türkiye,201901,45.682
TR,Türkiye,201902,46.391
TR,Türkiye,201903,38.487
TR,Türkiye,201904,43.788
TR,Türkiye,201905,37.143
TR,Türkiye,201906,38.308
TR,Türkiye,201907,34.006
TR,Türkiye,201908,34.076
TR,Türkiye,201909,32.913
TR,Türkiye,201910,30.153
TR,Türkiye,201911,31.761
TR,Türkiye,201912,31.48
TR,Türkiye,202001,32.644
TR,Türkiye,202002,29.174
TR,Türkiye,202003,31.862
TR,Türkiye,202004,33.302
TR,Türkiye,202005,38.988
TR,Türkiye,202006,34.398
TR,Türkiye,202007,35.721
TR,Türkiye,202008,35.253
TR,Türkiye,202009,35.689
TR,Türkiye,202010,34.453
TR,Türkiye,202011,33.59
TR,Türkiye,202012,34.199
TR,Türkiye,202101,34.926
TR,Türkiye,202102,36.257
TR,Türkiye,202103,34.338
TR,Türkiye,202104,28.083
TR,Türkiye,202105,23.013
TR,Türkiye,202106,24.99
TR,Türkiye,202107,21.575
TR,Türkiye,202108,20.55
TR,Türkiye,202109,18.443
TR,Türkiye,202110,18.286
TR,Türkiye,202111,17.789
TR,Türkiye,202112,15.043
TR,Türkiye,202201,12.544
TR,Türkiye,202202,9.867
TR,Türkiye,202203,8.545
TR,Türkiye,202204,10.481
TR,Türkiye,202205,7.514
TR,Türkiye,202206,4.786
TR,Türkiye,202207,5.257
TR,Türkiye,202208,2.871
TR,Türkiye,202209,1.303
TR,Türkiye,202210,-0.587
TR,Türkiye,202211,-1.126
TR,Türkiye,202212,-3.063
TR,Türkiye,202301,-4.126
TR,Türkiye,202302,-3.789
TR,Türkiye,202303,-4.982
TR,Türkiye,202304,-7.874
TR,Türkiye,202305,-8.009
TR,Türkiye,202306,-7.546
TR,Türkiye,202307,-7.611
TR,Türkiye,202308,-4.356
TR,Türkiye,202309,-2.225
TR,Türkiye,202310,-1.169
TR,Türkiye,202311,-2.336
TR,Türkiye,202312,0.652
TR,Türkiye,202401,1.968
TR,Türkiye,202402,2.85
TR,Türkiye,202403,6.46
TR,Türkiye,202404,9.404
TR,Türkiye,202405,12.789
TR,Türkiye,202406,14.416
TR,Türkiye,202407,15.612
TR,Türkiye,202408,14.735
TR,Türkiye,202409,15.105
TR,Türkiye,202410,16.296
TR,Türkiye,202411,19.506
TR,Türkiye,202412,20.363
TR,Türkiye,202501,20.969
TR,Türkiye,202502,21.272
LV,Latvia,201801,17.245
LV,Latvia,201802,-12.614
LV,Latvia,201803,34.969
LV,Latvia,201804,22.655
LV,Latvia,201805,27.395
LV,Latvia,201806,19.455
LV,Latvia,201807,13.879
LV,Latvia,201808,4.922
LV,Latvia,201809,10.087
LV,Latvia,201810,37.736
LV,Latvia,201811,43.226
LV,Latvia,201812,33.576
LV,Latvia,201901,35.205
LV,Latvia,201902,65.451
LV,Latvia,201903,56.438
LV,Latvia,201904,63.916
LV,Latvia,201905,59.608
LV,Latvia,201906,64.062
LV,Latvia,201907,66.067
LV,Latvia,201908,76.142
LV,Latvia,201909,68.414
LV,Latvia,201910,42.697
LV,Latvia,201911,30.68
LV,Latvia,201912,41.957
LV,Latvia,202001,37.582
LV,Latvia,202002,6.944
LV,Latvia,202003,1.009
LV,Latvia,202004,-1.851
LV,Latvia,202005,0.354
LV,Latvia,202006,-2.547
LV,Latvia,202007,1.724
LV,Latvia,202008,-3.141
LV,Latvia,202009,0.739
LV,Latvia,202010,1.388
LV,Latvia,202011,11.069
LV,Latvia,202012,16.425
LV,Latvia,202101,23.648
LV,Latvia,202102,34.991
LV,Latvia,202103,43.569
LV,Latvia,202104,40.385
LV,Latvia,202105,41.066
LV,Latvia,202106,43.833
LV,Latvia,202107,35.95
LV,Latvia,202108,35.026
LV,Latvia,202109,36.892
LV,Latvia,202110,38.3
LV,Latvia,202111,32.588
LV,Latvia,202112,20.294
LV,Latvia,202201,10.43
LV,Latvia,202202,0.058
LV,Latvia,202203,-2.577
LV,Latvia,202204,-5.438
LV,Latvia,202205,-7.937
LV,Latvia,202206,-13.465
LV,Latvia,202207,-10.553
LV,Latvia,202208,-8.735
LV,Latvia,202209,-12.819
LV,Latvia,202210,-5.945
LV,Latvia,202211,-6.161
LV,Latvia,202212,-4.915
LV,Latvia,202301,4.111
LV,Latvia,202302,10.456
LV,Latvia,202303,9.18
LV,Latvia,202304,12.455
LV,Latvia,202305,9.285
LV,Latvia,202306,12.88
LV,Latvia,202307,14.504
LV,Latvia,202308,15.882
LV,Latvia,202309,19.567
LV,Latvia,202310,10.227
LV,Latvia,202311,10.198
LV,Latvia,202312,11.918
LV,Latvia,202401,6.759
LV,Latvia,202402,6.41
LV,Latvia,202403,9.799
LV,Latvia,202404,7.307
LV,Latvia,202405,13.021
LV,Latvia,202406,12.687
LV,Latvia,202407,13.878
LV,Latvia,202408,7.834
LV,Latvia,202409,9.624
LV,Latvia,202410,13.802
LV,Latvia,202411,19.542
LV,Latvia,202412,23.595
LV,Latvia,202501,25.9
LV,Latvia,202502,21.781
NO,Norway,201801,56.351
NO,Norway,201802,56.325
NO,Norway,201803,58.841
NO,Norway,201804,48.917
NO,Norway,201805,42.491
NO,Norway,201806,46.082
NO,Norway,201807,42.95
NO,Norway,201808,40.125
NO,Norway,201809,41.949
NO,Norway,201810,39.419
NO,Norway,201811,39.36
NO,Norway,201812,37.236
NO,Norway,201901,33.881
NO,Norway,201902,30.657
NO,Norway,201903,25.387
NO,Norway,201904,24.068
NO,Norway,201905,26.72
NO,Norway,201906,22.78
NO,Norway,201907,22.658
NO,Norway,201908,23.297
NO,Norway,201909,18.633
NO,Norway,201910,17.267
NO,Norway,201911,13.484
NO,Norway,201912,13.379
NO,Norway,202001,14.133
NO,Norway,202002,12.807
NO,Norway,202003,15.752
NO,Norway,202004,13.751
NO,Norway,202005,11.451
NO,Norway,202006,12.479
NO,Norway,202007,10.452
NO,Norway,202008,10.167
NO,Norway,202009,9.833
NO,Norway,202010,11.106
NO,Norway,202011,13.875
NO,Norway,202012,15.295
NO,Norway,202101,13.778
NO,Norway,202102,14.271
NO,Norway,202103,10.577
NO,Norway,202104,18.132
NO,Norway,202105,14.015
NO,Norway,202106,12.093
NO,Norway,202107,15.651
NO,Norway,202108,13.487
NO,Norway,202109,16.098
NO,Norway,202110,16.896
NO,Norway,202111,17.217
NO,Norway,202112,15.96
NO,Norway,202201,16.011
NO,Norway,202202,16.326
NO,Norway,202203,18.51
NO,Norway,202204,12.728
NO,Norway,202205,18.209
NO,Norway,202206,18.308
NO,Norway,202207,13.906
NO,Norway,202208,14.181
NO,Norway,202209,11.751
NO,Norway,202210,10.528
NO,Norway,202211,7.379
NO,Norway,202212,5.725
NO,Norway,202301,6.028
NO,Norway,202302,5.884
NO,Norway,202303,5.333
NO,Norway,202304,6.258
NO,Norway,202305,3.567
NO,Norway,202306,3.486
NO,Norway,202307,3.702
NO,Norway,202308,4.138
NO,Norway,202309,4.735
NO,Norway,202310,4.277
NO,Norway,202311,7.951
NO,Norway,202312,8.63
NO,Norway,202401,7.705
NO,Norway,202402,8.343
NO,Norway,202403,7.866
NO,Norway,202404,7.411
NO,Norway,202405,9.075
NO,Norway,202406,9.585
NO,Norway,202407,12.717
NO,Norway,202408,12.64
NO,Norway,202409,14.846
NO,Norway,202410,15.437
NO,Norway,202411,12.912
NO,Norway,202412,13.334
NO,Norway,202501,16.73
NO,Norway,202502,15.378
LT,Lithuania,201801,-35.656
LT,Lithuania,201802,3.113
LT,Lithuania,201803,42.19
LT,Lithuania,201804,55.592
LT,Lithuania,201805,59.367
LT,Lithuania,201806,51.893
LT,Lithuania,201807,70.669
LT,Lithuania,201808,55.805
LT,Lithuania,201809,55.509
LT,Lithuania,201810,50.497
LT,Lithuania,201811,46.913
LT,Lithuania,201812,45.058
LT,Lithuania,201901,56.76
LT,Lithuania,201902,51.771
LT,Lithuania,201903,41.087
LT,Lithuania,201904,33.057
LT,Lithuania,201905,30.466
LT,Lithuania,201906,29.988
LT,Lithuania,201907,15.88
LT,Lithuania,201908,29.521
LT,Lithuania,201909,23.387
LT,Lithuania,201910,22.983
LT,Lithuania,201911,24.372
LT,Lithuania,201912,22.586
LT,Lithuania,202001,14.708
LT,Lithuania,202002,15.658
LT,Lithuania,202003,18.667
LT,Lithuania,202004,19.096
LT,Lithuania,202005,19.106
LT,Lithuania,202006,17.266
LT,Lithuania,202007,16.516
LT,Lithuania,202008,6.818
LT,Lithuania,202009,11.932
LT,Lithuania,202010,14.429
LT,Lithuania,202011,12.127
LT,Lithuania,202012,15.258
LT,Lithuania,202101,15.461
LT,Lithuania,202102,15.708
LT,Lithuania,202103,15.134
LT,Lithuania,202104,13.62
LT,Lithuania,202105,6.098
LT,Lithuania,202106,8.878
LT,Lithuania,202107,11.202
LT,Lithuania,202108,11.614
LT,Lithuania,202109,7.887
LT,Lithuania,202110,4.355
LT,Lithuania,202111,5.42
LT,Lithuania,202112,2.521
LT,Lithuania,202201,-1.25
LT,Lithuania,202202,4.886
LT,Lithuania,202203,1.596
LT,Lithuania,202204,5.129
LT,Lithuania,202205,14.1
LT,Lithuania,202206,12.336
LT,Lithuania,202207,7.374
LT,Lithuania,202208,8.355
LT,Lithuania,202209,7.978
LT,Lithuania,202210,9.916
LT,Lithuania,202211,7.25
LT,Lithuania,202212,7.373
LT,Lithuania,202301,12.665
LT,Lithuania,202302,6.446
LT,Lithuania,202303,10.044
LT,Lithuania,202304,7.92
LT,Lithuania,202305,1.92
LT,Lithuania,202306,1.072
LT,Lithuania,202307,5.634
LT,Lithuania,202308,4.217
LT,Lithuania,202309,7.204
LT,Lithuania,202310,7.588
LT,Lithuania,202311,10.586
LT,Lithuania,202312,10.215
LT,Lithuania,202401,7.528
LT,Lithuania,202402,7.753
LT,Lithuania,202403,6.494
LT,Lithuania,202404,6.479
LT,Lithuania,202405,9.1
LT,Lithuania,202406,14.347
LT,Lithuania,202407,10.96
LT,Lithuania,202408,11.765
LT,Lithuania,202409,11.982
LT,Lithuania,202410,13.254
LT,Lithuania,202411,12.134
LT,Lithuania,202412,12.197
LT,Lithuania,202501,12.825
LT,Lithuania,202502,14.363
DK,Denmark,201801,20.227
DK,Denmark,201802,10.449
DK,Denmark,201803,11.492
DK,Denmark,201804,11.767
DK,Denmark,201805,16.412
DK,Denmark,201806,16.318
DK,Denmark,201807,20.776
DK,Denmark,201808,20.64
DK,Denmark,201809,19.333
DK,Denmark,201810,20.234
DK,Denmark,201811,20.695
DK,Denmark,201812,24.384
DK,Denmark,201901,24.698
DK,Denmark,201902,26.799
DK,Denmark,201903,28.282
DK,Denmark,201904,29.21
DK,Denmark,201905,27.662
DK,Denmark,201906,33.199
DK,Denmark,201907,33.076
DK,Denmark,201908,33.445
DK,Denmark,201909,36.169
DK,Denmark,201910,35.463
DK,Denmark,201911,33.867
DK,Denmark,201912,29.912
DK,Denmark,202001,28.389
DK,Denmark,202002,27.187
DK,Denmark,202003,26.478
DK,Denmark,202004,25.22
DK,Denmark,202005,24.335
DK,Denmark,202006,18.433
DK,Denmark,202007,14.564
DK,Denmark,202008,13.255
DK,Denmark,202009,9.294
DK,Denmark,202010,7.711
DK,Denmark,202011,8.603
DK,Denmark,202012,6.644
DK,Denmark,202101,7.773
DK,Denmark,202102,9.235
DK,Denmark,202103,8.228
DK,Denmark,202104,8.457
DK,Denmark,202105,9.575
DK,Denmark,202106,8.235
DK,Denmark,202107,11.446
DK,Denmark,202108,11.635
DK,Denmark,202109,14.647
DK,Denmark,202110,16.914
DK,Denmark,202111,17.145
DK,Denmark,202112,20.161
DK,Denmark,202201,19.576
DK,Denmark,202202,18.699
DK,Denmark,202203,19.298
DK,Denmark,202204,18.813
DK,Denmark,202205,17.01
DK,Denmark,202206,18.045
DK,Denmark,202207,14.268
DK,Denmark,202208,14.586
DK,Denmark,202209,12.83
DK,Denmark,202210,11.954
DK,Denmark,202211,10.588
DK,Denmark,202212,9.537
DK,Denmark,202301,8.98
DK,Denmark,202302,7.474
DK,Denmark,202303,5.559
DK,Denmark,202304,5.42
DK,Denmark,202305,8.097
DK,Denmark,202306,8.911
DK,Denmark,202307,10.479
DK,Denmark,202308,11.247
DK,Denmark,202309,11.802
DK,Denmark,202310,10.475
DK,Denmark,202311,11.947
DK,Denmark,202312,10.633
DK,Denmark,202401,11.702
DK,Denmark,202402,13.449
DK,Denmark,202403,16.218
DK,Denmark,202404,17.377
DK,Denmark,202405,16.512
DK,Denmark,202406,16.915
DK,Denmark,202407,18.526
DK,Denmark,202408,18.292
DK,Denmark,202409,17.145
DK,Denmark,202410,18.456
DK,Denmark,202411,18.754
DK,Denmark,202412,20.47
DK,Denmark,202501,19.9
DK,Denmark,202502,18.748
RO,Romania,201801,-8.179
RO,Romania,201802,-10.342
RO,Romania,201803,6.235
RO,Romania,201804,22.763
RO,Romania,201805,25.136
RO,Romania,201806,24.139
RO,Romania,201807,23.072
RO,Romania,201808,31.937
RO,Romania,201809,28.886
RO,Romania,201810,28.423
RO,Romania,201811,32.105
RO,Romania,201812,36.591
RO,Romania,201901,37.33
RO,Romania,201902,44.063
RO,Romania,201903,41.969
RO,Romania,201904,34.573
RO,Romania,201905,35.272
RO,Romania,201906,37.832
RO,Romania,201907,39.876
RO,Romania,201908,37.167
RO,Romania,201909,42.181
RO,Romania,201910,40.547
RO,Romania,201911,36.228
RO,Romania,201912,29.702
RO,Romania,202001,31.945
RO,Romania,202002,25.471
RO,Romania,202003,24.94
RO,Romania,202004,29.2
RO,Romania,202005,25.462
RO,Romania,202006,20.673
RO,Romania,202007,18.614
RO,Romania,202008,9.727
RO,Romania,202009,3.872
RO,Romania,202010,4.474
RO,Romania,202011,5.376
RO,Romania,202012,4.78
RO,Romania,202101,5.372
RO,Romania,202102,7.552
RO,Romania,202103,8.897
RO,Romania,202104,8.816
RO,Romania,202105,11.256
RO,Romania,202106,15.533
RO,Romania,202107,14.411
RO,Romania,202108,25.608
RO,Romania,202109,28.5
RO,Romania,202110,29.094
RO,Romania,202111,24.559
RO,Romania,202112,24.163
RO,Romania,202201,21.49
RO,Romania,202202,19.972
RO,Romania,202203,16.716
RO,Romania,202204,13.07
RO,Romania,202205,10.965
RO,Romania,202206,7.218
RO,Romania,202207,7.832
RO,Romania,202208,0.424
RO,Romania,202209,-2.452
